"feature" "class" "assembly" "assembly_unit" "seq_type" "chromosome" "genomic_accession" "start" "end" "strand" "product_accession" "non.redundant_refseq" "related_accession" "name" "symbol" "GeneID" "locus_tag" "feature_interval_length" "product_length" "attributes"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2028148 2029566 "-" "WP_001157239.1" "WP_001157239.1" NA "DNA cytosine methyltransferase" "" NA "P370_RS0109830" 1419 472 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2029633 2030328 "-" "WP_000365562.1" "WP_000365562.1" NA "phosphohydrolase" "" NA "P370_RS0109835" 696 231 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2030368 2030733 "-" "WP_001313057.1" "WP_001313057.1" NA "hypothetical protein" "" NA "P370_RS0109840" 366 121 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2031300 2031945 "+" "" "" NA "porin" "" NA "P370_RS1000000126110" 646 NA "pseudo"
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2031912 2032492 "+" "" "" NA "hypothetical protein" "" NA "P370_RS1000000126115" 581 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2032701 2032904 "-" "WP_071592182.1" "WP_071592182.1" NA "hypothetical protein" "" NA "P370_RS1000000124935" 204 67 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2033084 2033935 "+" "WP_000218212.1" "WP_000218212.1" NA "Molecular chaperone Hsp31 and glyoxalase 3" "" NA "P370_RS0109860" 852 283 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2034043 2035401 "-" "WP_000826792.1" "WP_000826792.1" NA "two-component sensor histidine kinase" "" NA "P370_RS0109865" 1359 452 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2035401 2036072 "-" "WP_001395354.1" "WP_001395354.1" NA "DNA-binding response regulator" "" NA "P370_RS0109870" 672 223 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2036205 2036618 "+" "WP_000920120.1" "WP_000920120.1" NA "5-hydroxyisourate hydrolase" "" NA "P370_RS0109875" 414 137 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2036727 2037731 "+" "WP_000740106.1" "WP_000740106.1" NA "mononuclear molybdenum enzyme YedY" "" NA "P370_RS0109880" 1005 334 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2037732 2038367 "+" "WP_001240091.1" "WP_001240091.1" NA "sulfoxide reductase heme-binding subunit YedZ" "" NA "P370_RS0109885" 636 211 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2038624 2039274 "+" "WP_001007805.1" "WP_001007805.1" NA "metal-binding protein ZinT" "" NA "P370_RS0109890" 651 216 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2039617 2040147 "+" "WP_001079074.1" "WP_001079074.1" NA "cytochrome b561" "" NA "P370_RS0109895" 531 176 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2040170 2040412 "+" "WP_032144647.1" "WP_032144647.1" NA "hypothetical protein" "" NA "P370_RS01000000123160" 243 80 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2040900 2041697 "+" "WP_001302302.1" "WP_001302302.1" NA "protein MtfA" "" NA "P370_RS0109905" 798 265 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2042160 2049263 "+" "WP_011443593.1" "WP_011443593.1" NA "inverse autotransporter adhesin-like protein YeeJ" "" NA "P370_RS0109915" 7104 2367 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2049525 2050577 "-" "" "" NA "hypothetical protein" "" NA "P370_RS01000000123165" 1053 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2050892 2052208 "+" "WP_000378575.1" "WP_000378575.1" NA "shikimate transporter" "" NA "P370_RS0109925" 1317 438 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2052310 2053764 "+" "WP_001060244.1" "WP_001060244.1" NA "AMP nucleosidase" "" NA "P370_RS0109930" 1455 484 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2054107 2054823 "+" "WP_000532923.1" "WP_000532923.1" NA "YebC/PmpR family DNA-binding transcriptional regulator" "" NA "P370_RS0109935" 717 238 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2054868 2055047 "-" "WP_015675429.1" "WP_015675429.1" NA "hypothetical protein" "" NA "P370_RS1000000126120" 180 59 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2055032 2055236 "+" "" "" NA "hypothetical protein" "" NA "P370_RS1000000126125" 205 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2055452 2056939 "-" "WP_001323172.1" "WP_001323172.1" NA "MATE family multidrug exporter" "" NA "P370_RS0109945" 1488 495 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2057213 2058163 "-" "WP_001011008.1" "WP_001011008.1" NA "transcriptional regulator" "cbl" NA "P370_RS0109955" 951 316 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2058265 2059182 "-" "WP_001011462.1" "WP_001011462.1" NA "nitrogen assimilation regulatory protein nac" "" NA "P370_RS0109960" 918 305 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2059640 2060572 "-" "WP_001350523.1" "WP_001350523.1" NA "transpeptidase" "" NA "P370_RS0109970" 933 310 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2060637 2061716 "-" "WP_001166160.1" "WP_001166160.1" NA "nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase" "" NA "P370_RS0109975" 1080 359 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2061728 2062471 "-" "WP_001326708.1" "WP_001326708.1" NA "adenosylcobinamide-GDP ribazoletransferase" "" NA "P370_RS0109980" 744 247 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2062468 2063013 "-" "WP_000973176.1" "WP_000973176.1" NA "adenosylcobinamide kinase/adenosylcobinamide phosphate guanyltransferase" "" NA "P370_RS0109985" 546 181 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2063165 2063287 "-" "WP_001312932.1" "WP_001312932.1" NA "hypothetical protein" "" NA "P370_RS1000000124945" 123 40 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2063554 2064570 "-" "WP_001310555.1" "WP_001310555.1" NA "IS5-like element IS5 family transposase" "" NA "P370_RS0109990" 1017 338 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2065595 2065777 "+" "WP_071525094.1" "WP_071525094.1" NA "hypothetical protein" "" NA "P370_RS1000000124955" 183 60 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2065705 2065932 "-" "WP_071592183.1" "WP_071592183.1" NA "hypothetical protein" "" NA "P370_RS1000000124960" 228 75 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2065884 2066276 "+" "WP_001513834.1" "WP_001513834.1" NA "hypothetical protein" "" NA "P370_RS1000000124965" 393 130 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2066201 2067474 "-" "" "" NA "hypothetical protein" "" NA "P370_RS0110000" 1274 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2067493 2067753 "+" "WP_011443594.1" "WP_011443594.1" NA "TonB-dependent receptor" "" NA "P370_RS0110010" 261 86 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2067861 2068460 "+" "WP_000285528.1" "WP_000285528.1" NA "hypothetical protein" "" NA "P370_RS0110015" 600 199 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2068788 2071907 "+" "WP_000820410.1" "WP_000820410.1" NA "antigen 43" "" NA "P370_RS0110020" 3120 1039 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2072028 2073560 "+" "WP_001350525.1" "WP_001350525.1" NA "hypothetical protein" "" NA "P370_RS0110025" 1533 510 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2073557 2074003 "+" "WP_000187523.1" "WP_000187523.1" NA "hypothetical protein" "" NA "P370_RS1000000126130" 447 148 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2074066 2074287 "+" "WP_000692323.1" "WP_000692323.1" NA "DUF987 domain-containing protein" "" NA "P370_RS0110035" 222 73 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2074361 2074729 "+" "WP_001285584.1" "WP_001285584.1" NA "cytoskeleton bundling-enhancing protein CbeA" "" NA "P370_RS01000000123180" 369 122 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2074818 2075192 "+" "WP_000854814.1" "WP_000854814.1" NA "toxin CbtA" "" NA "P370_RS0110045" 375 124 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2075192 2075383 "+" "WP_000171301.1" "WP_000171301.1" NA "hypothetical protein" "" NA "P370_RS0110050" 192 63 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2075798 2075959 "-" "" "" NA "hypothetical protein" "" NA "P370_RS1000000124975" 162 NA "partial;pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2075926 2076180 "+" "WP_077221236.1" "WP_077221236.1" NA "hypothetical protein" "" NA "P370_RS01000000123190" 255 84 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2076281 2076610 "-" "WP_000450409.1" "WP_000450409.1" NA "hypothetical protein" "" NA "P370_RS0110055" 330 109 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2076782 2077840 "-" "WP_001200891.1" "WP_001200891.1" NA "FUSC family protein" "" NA "P370_RS0110060" 1059 352 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2078038 2078511 "-" "WP_001105415.1" "WP_001105415.1" NA "DNA gyrase inhibitor" "" NA "P370_RS0110065" 474 157 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2078630 2079796 "-" "WP_000830156.1" "WP_000830156.1" NA "D-alanyl-D-alanine carboxypeptidase" "" NA "P370_RS0110070" 1167 388 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2080005 2081432 "+" "WP_000980589.1" "WP_000980589.1" NA "exodeoxyribonuclease I" "" NA "P370_RS0110075" 1428 475 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2081475 2081702 "-" "WP_000234896.1" "WP_000234896.1" NA "sulfurtransferase TusA" "" NA "P370_RS0110080" 228 75 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2081716 2082774 "-" "WP_000492339.1" "WP_000492339.1" NA "YeeE/YedE family protein" "" NA "P370_RS0110085" 1059 352 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2082953 2084311 "-" "WP_000019197.1" "WP_000019197.1" NA "low-affinity putrescine importer PlaP" "" NA "P370_RS0110090" 1359 452 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2084578 2085507 "-" "WP_000803351.1" "WP_000803351.1" NA "LysR family transcriptional regulator" "" NA "P370_RS0110095" 930 309 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2085553 2086377 "-" "WP_000754737.1" "WP_000754737.1" NA "NAD(P)-dependent oxidoreductase" "" NA "P370_RS0110100" 825 274 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2086460 2086714 "-" "WP_000767829.1" "WP_000767829.1" NA "Txe/YoeB family addiction module toxin" "" NA "P370_RS0110105" 255 84 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2086711 2086962 "-" "WP_001259255.1" "WP_001259255.1" NA "antitoxin YefM" "" NA "P370_RS0110110" 252 83 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2087245 2087295 "+" "WP_001364200.1" "WP_001364200.1" NA "his operon leader peptide" "" NA "P370_RS1000000124980" 51 16 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2087311 2087436 "+" "" "" NA "ATP phosphoribosyltransferase" "" NA "P370_RS1000000124985" 126 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2087441 2088340 "+" "WP_000131782.1" "WP_000131782.1" NA "ATP phosphoribosyltransferase" "" NA "P370_RS0110120" 900 299 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2088346 2089650 "+" "WP_000009594.1" "WP_000009594.1" NA "histidinol dehydrogenase" "" NA "P370_RS0110125" 1305 434 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2089647 2090717 "+" "WP_000108941.1" "WP_000108941.1" NA "histidinol-phosphate aminotransferase" "" NA "P370_RS0110130" 1071 356 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2090717 2091784 "+" "WP_000080105.1" "WP_000080105.1" NA "bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase" "" NA "P370_RS0110135" 1068 355 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2091784 2092374 "+" "WP_001103560.1" "WP_001103560.1" NA "imidazole glycerol phosphate synthase subunit HisH" "" NA "P370_RS0110140" 591 196 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2092374 2093111 "+" "WP_000586462.1" "WP_000586462.1" NA "1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase" "" NA "P370_RS0110145" 738 245 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2093093 2093869 "+" "WP_000880182.1" "WP_000880182.1" NA "imidazole glycerol phosphate synthase cyclase subunit" "" NA "P370_RS0110150" 777 258 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2093863 2094474 "+" "WP_000954911.1" "WP_000954911.1" NA "bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase" "" NA "P370_RS0110155" 612 203 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2094570 2095553 "-" "WP_001350526.1" "WP_001350526.1" NA "LPS O-antigen chain length determinant protein WzzB" "" NA "P370_RS0110160" 984 327 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2095696 2096862 "-" "WP_000704857.1" "WP_000704857.1" NA "UDP-glucose 6-dehydrogenase" "" NA "P370_RS0110165" 1167 388 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2097111 2098517 "-" "WP_000043484.1" "WP_000043484.1" NA "phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)" "" NA "P370_RS0110170" 1407 468 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2098645 2098998 "-" "" "" NA "rhamnosyltransferase" "" NA "P370_RS1000000124990" 354 NA "partial;pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2099144 2100160 "-" "WP_010723085.1" "WP_010723085.1" NA "IS5-like element IS5 family transposase" "" NA "P370_RS0110180" 1017 338 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2100189 2100638 "-" "" "" NA "rhamnosyltransferase" "" NA "P370_RS01000000123195" 450 NA "partial;pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2100640 2101758 "-" "WP_000520320.1" "WP_000520320.1" NA "LPS biosynthesis protein" "" NA "P370_RS0110190" 1119 372 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2101743 2102333 "-" "WP_000601187.1" "WP_000601187.1" NA "LPS biosynthesis protein" "" NA "P370_RS0110195" 591 196 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2102314 2103306 "-" "WP_001407542.1" "WP_001407542.1" NA "beta-1,6-galactofuranosyltransferase WbbI" "" NA "P370_RS0110200" 993 330 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2103309 2104475 "-" "WP_000639866.1" "WP_000639866.1" NA "O16 family O-antigen polymerase" "" NA "P370_RS0110205" 1167 388 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2104475 2105578 "-" "WP_000272486.1" "WP_000272486.1" NA "UDP-galactopyranose mutase" "" NA "P370_RS0110210" 1104 367 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2105586 2106833 "-" "WP_001393538.1" "WP_001393538.1" NA "O16 family O-antigen flippase" "" NA "P370_RS0110215" 1248 415 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2106830 2107387 "-" "WP_001100981.1" "WP_001100981.1" NA "dTDP-4-dehydrorhamnose 3,5-epimerase" "" NA "P370_RS0110220" 558 185 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2107387 2108268 "-" "WP_000783975.1" "WP_000783975.1" NA "glucose-1-phosphate thymidylyltransferase" "" NA "P370_RS0110225" 882 293 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2108326 2109225 "-" "WP_001023610.1" "WP_001023610.1" NA "NAD(P)-dependent oxidoreductase" "" NA "P370_RS0110230" 900 299 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2109225 2110310 "-" "WP_000699460.1" "WP_000699460.1" NA "dTDP-glucose 4,6-dehydratase" "" NA "P370_RS0110235" 1086 361 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2110383 2110646 "+" "" "" NA "hypothetical protein" "" NA "P370_RS1000000125000" 264 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2110683 2111576 "-" "WP_000183060.1" "WP_000183060.1" NA "UTP--glucose-1-phosphate uridylyltransferase" "" NA "P370_RS0110240" 894 297 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2111751 2113145 "-" "WP_001116026.1" "WP_001116026.1" NA "colanic acid biosynthesis protein WcaM" "" NA "P370_RS0110245" 1395 464 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2113156 2114376 "-" "WP_000862592.1" "WP_000862592.1" NA "colanic acid biosynthesis glycosyltransferase WcaL" "" NA "P370_RS0110250" 1221 406 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2114373 2115653 "-" "WP_000770780.1" "WP_000770780.1" NA "colanic acid biosynthesis pyruvyl transferase WcaK" "" NA "P370_RS0110255" 1281 426 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 2115929 2117407 "-" "WP_000058424.1" "WP_000058424.1" NA "lipopolysaccharide biosynthesis protein" "" NA "P370_RS0110260" 1479 492 ""
